TIC_ID,P_true,A,P_LS,P_ACF,P_final,Flag,Recovered,Harmonic_FP,LS_Power,Mode
356701213,14.0,0.002,11.737160120845916,12.166666666655601,11.737160120845916,Match,False,False,0.0018262888247707336,injected
356701213,14.0,0.005,13.169491525423725,12.833333333321661,13.169491525423725,Match,True,False,0.004777682852354969,injected
356701213,14.0,0.01,13.169491525423725,6.9999999999936335,6.9999999999936335,Subharmonic_Corrected,False,True,0.006540572671889511,injected
356701213,14.0,0.02,15.0,13.24999999998795,15.0,Match,True,False,0.013034370365874575,injected
356735146,,0.0,13.193979933110366,1.2499999999988631,13.193979933110366,Match,False,False,0.00027246283179095275,null
356735146,0.5,0.002,0.5019722611019206,1.4999999999986358,0.5019722611019206,Match,True,False,0.0017917647153705958,injected
356735146,0.5,0.005,0.5019722611019206,1.4999999999986358,0.5019722611019206,Match,True,False,0.004527858418471172,injected
356735146,0.5,0.01,0.5019722611019206,1.4999999999986358,0.5019722611019206,Match,True,False,0.009025655302175263,injected
356735146,0.5,0.02,0.5019722611019206,1.4999999999986358,0.5019722611019206,Match,True,False,0.018088565710135753,injected
356735146,1.0,0.002,1.0025412960609896,0.9999999999990905,1.0025412960609896,Match,True,False,0.0019618570083286555,injected
356735146,1.0,0.005,1.0025412960609896,0.9999999999990905,1.0025412960609896,Match,True,False,0.004945782908962941,injected
356735146,1.0,0.01,1.0025412960609896,0.9999999999990905,1.0025412960609896,Match,True,False,0.009712782806156792,injected
356735146,1.0,0.02,1.0025412960609896,0.9999999999990905,1.0025412960609896,Match,True,False,0.019576641818533632,injected
356735146,2.0,0.002,1.9814163736815644,1.999999999998181,1.9814163736815644,Match,True,False,0.001908832768703335,injected
356735146,2.0,0.005,2.01790281329923,1.999999999998181,2.01790281329923,Match,True,False,0.004937667801400761,injected
356735146,2.0,0.01,2.01790281329923,1.999999999998181,2.01790281329923,Match,True,False,0.009833958934517956,injected
356735146,2.0,0.02,2.01790281329923,1.999999999998181,2.01790281329923,Match,True,False,0.019398257438581656,injected
356735146,3.0,0.002,3.0183626625860716,2.9999999999972715,3.0183626625860716,Match,True,False,0.0019962110885744975,injected
356735146,3.0,0.005,3.0183626625860716,2.916666666664014,3.0183626625860716,Match,True,False,0.004991681139356709,injected
356735146,3.0,0.01,3.0183626625860716,2.9999999999972715,3.0183626625860716,Match,True,False,0.009937532661293935,injected
356735146,3.0,0.02,3.0183626625860716,2.916666666664014,3.0183626625860716,Match,True,False,0.019903229459880507,injected
